timestamp,rssi,sub_1,sub_2,sub_3,sub_4,sub_5,sub_6,sub_7,sub_8,sub_9,sub_10,sub_11,sub_12,sub_13,sub_14,sub_15,sub_16,sub_17,sub_18,sub_19,sub_20,sub_21,sub_22,sub_23,sub_24,sub_25,sub_26,sub_27,sub_28,sub_29,sub_30,sub_31,sub_32,sub_33,sub_34,sub_35,sub_36,sub_37,sub_38,sub_39,sub_40,sub_41,sub_42,sub_43,sub_44,sub_45,sub_46,sub_47,sub_48,sub_49,sub_50,sub_51,sub_52
1779652437.7643611,-53,3.00,24.02,24.00,24.02,24.08,24.19,23.35,24.52,24.74,25.00,25.30,26.57,26.93,28.23,29.55,30.46,31.38,31.02,31.95,32.57,32.28,31.78,31.40,31.26,31.06,32.00,8.00,21.93,21.93,21.47,21.63,23.60,24.21,23.43,23.60,23.43,22.67,22.67,22.67,22.02,22.20,21.63,21.63,21.10,21.47,21.02,21.54,21.19,21.84,22.80,22.56,23.35,23.19
1779652437.7966716,-53,3.00,20.88,21.84,21.59,21.59,21.38,21.21,22.09,23.02,23.00,24.02,24.02,25.08,26.08,27.07,28.07,28.02,29.00,29.00,30.02,29.15,29.27,28.44,28.86,28.16,28.46,7.28,18.44,18.38,18.38,19.10,19.85,19.21,19.21,20.00,20.00,19.42,20.00,20.00,19.21,19.21,18.44,18.44,18.38,19.10,18.44,19.21,18.60,18.87,19.72,20.59,21.02,20.62
1779652437.8223662,-53,3.00,19.42,18.87,18.87,19.24,19.24,18.79,19.31,18.97,19.65,19.65,20.40,21.38,22.36,23.35,23.35,24.52,24.74,25.00,25.30,25.63,25.08,24.60,25.06,24.70,25.24,6.40,16.64,16.12,17.00,17.89,17.46,17.46,18.38,18.03,18.03,18.03,18.03,18.03,17.09,17.46,17.46,16.55,17.00,17.49,16.64,17.20,17.80,17.03,17.69,18.38,18.44,18.44
1779652437.8528879,-53,3.00,23.71,23.26,23.26,22.85,22.47,23.09,23.77,23.54,24.33,25.18,25.18,26.17,27.17,28.16,29.15,30.27,30.27,31.40,30.81,31.05,31.62,31.02,30.46,30.41,30.89,7.21,20.62,20.62,20.81,21.63,21.10,21.95,21.95,21.95,22.83,22.36,22.36,22.36,21.95,21.95,21.10,20.25,20.81,20.62,20.62,21.26,21.21,21.26,22.02,22.02,22.20,22.47
1779652437.8857806,-53,3.00,21.26,21.40,21.40,20.81,21.10,20.59,21.02,21.93,21.54,22.47,23.09,24.04,25.00,25.96,26.93,27.20,27.51,27.86,28.23,28.64,28.65,28.30,28.02,28.43,28.32,7.07,18.36,18.79,19.70,19.31,20.25,19.92,19.92,20.88,20.88,20.62,20.62,19.65,19.65,19.92,18.97,19.31,18.38,18.79,19.24,19.72,19.42,19.42,20.00,20.62,20.52,19.80
1779652437.9122834,-53,3.00,21.93,22.36,22.36,22.83,22.47,23.02,22.80,23.43,24.08,24.76,25.46,26.17,27.59,28.32,29.00,30.41,30.41,30.48,30.61,30.81,31.06,30.02,30.41,30.46,31.02,7.28,19.03,19.03,20.02,20.00,21.10,21.21,22.20,22.20,23.19,23.19,22.20,21.21,21.21,20.22,20.10,20.10,20.02,20.00,20.02,20.10,20.22,21.38,21.38,21.84,22.14,22.47
1779652437.9422865,-53,3.00,22.80,22.56,23.35,23.35,23.19,23.09,23.02,24.00,24.02,25.08,25.18,26.17,27.29,28.28,29.27,30.27,31.14,31.06,31.02,31.02,31.06,31.26,30.41,30.81,31.32,7.62,20.81,21.40,21.26,21.21,21.21,21.93,21.93,22.67,22.67,22.02,22.02,22.67,22.67,21.26,21.26,21.21,20.52,20.62,20.62,20.81,21.10,20.59,21.47,21.93,22.47,22.14
1779652437.9744086,-53,3.00,18.44,17.69,18.38,17.69,18.44,18.60,18.03,18.87,19.72,20.12,20.12,21.02,21.93,22.85,24.17,24.60,25.50,25.06,25.55,25.24,24.41,24.84,24.76,24.76,24.84,5.66,16.49,16.49,16.28,16.12,17.12,17.12,18.03,18.03,18.03,18.03,18.00,17.00,17.03,16.03,16.12,16.28,16.28,16.49,15.81,16.16,16.55,17.00,17.00,17.00,17.49,17.20
1779652438.0066023,-53,3.00,19.70,19.31,20.25,19.92,19.65,20.40,20.22,21.21,21.10,21.02,22.02,23.02,23.00,24.00,25.02,26.02,26.08,26.17,27.29,26.48,26.68,26.25,26.57,26.00,26.40,6.71,18.38,17.69,17.69,18.44,18.44,18.60,18.87,18.87,18.87,18.87,18.87,18.87,18.03,18.03,17.80,17.80,17.03,17.69,17.69,17.69,17.80,18.60,18.60,18.87,19.24,19.24
1779652438.0358217,-53,3.00,21.95,21.63,22.20,22.20,22.02,21.26,21.93,22.63,23.35,24.08,24.21,25.00,25.81,27.20,27.20,29.21,31.24,31.24,29.07,29.21,28.32,27.80,27.20,29.21,31.91,8.94,19.24,20.10,20.02,20.00,20.00,20.02,21.10,21.10,20.10,20.10,20.10,21.10,20.10,19.03,19.00,19.00,19.03,19.10,19.24,19.24,19.42,19.65,20.88,21.19,20.62,21.02
1779652438.06468,-53,3.00,21.10,21.95,21.47,21.47,21.93,21.54,22.47,22.14,22.80,23.54,24.33,25.32,26.31,26.31,27.46,28.44,28.64,28.86,29.12,29.41,29.15,29.55,29.07,28.65,29.68,8.60,20.00,19.42,19.42,19.72,20.59,20.12,21.02,20.62,20.62,20.62,20.62,20.62,19.70,20.12,20.12,19.24,19.72,19.42,19.21,19.21,19.85,20.52,20.52,21.26,20.62,21.40
1779652438.0924523,-53,3.00,18.87,19.24,19.24,19.70,18.79,19.31,19.92,19.65,20.40,21.38,21.38,22.20,23.19,24.19,25.32,25.50,25.50,25.71,25.96,26.25,25.63,26.40,25.94,25.55,25.24,6.71,15.81,16.40,16.64,16.12,17.49,17.49,17.89,17.89,17.89,17.89,17.89,17.89,17.89,17.00,17.00,16.64,16.64,16.40,17.03,17.03,17.69,17.69,17.69,18.44,18.60,18.60
1779652438.1209757,-53,3.00,22.80,22.67,22.67,22.63,22.67,22.80,23.60,23.02,23.85,24.19,25.06,25.94,26.83,28.18,29.53,30.02,30.02,30.53,31.06,30.81,30.61,30.48,30.41,30.48,30.61,7.21,20.88,20.62,20.40,20.40,21.21,21.10,22.09,22.02,22.02,22.02,22.02,21.02,21.10,21.10,20.10,20.22,20.22,20.40,19.92,20.25,19.70,20.12,21.02,21.95,21.63,21.63
1779652438.1512907,-53,3.00,22.80,22.56,22.56,22.36,22.20,23.09,23.02,23.00,24.02,24.19,25.18,26.31,27.29,28.28,29.27,30.27,30.15,31.06,31.02,31.02,31.06,30.15,30.27,30.59,31.05,7.28,20.62,19.85,20.52,20.52,20.52,21.26,22.02,21.40,21.40,21.40,21.40,21.40,20.62,21.26,20.52,20.52,19.80,19.85,20.00,20.00,20.25,21.10,21.47,21.93,22.47,22.47
1779652438.1837082,-53,3.00,23.60,23.85,23.85,24.19,23.71,24.17,24.17,24.70,25.30,25.96,26.93,27.89,28.86,29.83,30.81,31.05,31.32,31.62,31.95,32.70,31.30,31.76,31.91,31.62,31.24,7.81,20.81,21.10,20.59,21.47,21.93,21.93,21.54,21.54,22.14,22.14,22.14,22.14,21.19,21.54,20.62,21.02,20.12,20.59,21.10,20.81,21.40,22.02,21.93,22.63,23.35,22.67
1779652438.2149408,-53,3.00,21.26,21.93,21.21,21.21,21.26,21.40,21.63,22.47,22.83,22.83,23.26,24.17,25.08,26.00,27.31,27.73,27.73,28.18,28.30,28.84,28.60,28.43,28.32,28.28,28.32,7.21,18.97,18.68,19.42,19.42,20.22,20.22,20.10,20.10,20.10,21.10,20.10,20.10,20.10,20.22,19.24,19.42,19.42,18.68,18.97,19.31,19.70,20.12,20.59,21.10,20.81,20.81
1779652438.2457354,-53,3.00,24.02,24.02,24.02,24.08,24.33,24.52,24.74,25.00,25.30,25.63,26.00,27.31,28.64,28.64,29.55,30.46,31.02,31.95,31.62,32.02,31.78,31.58,31.26,32.06,32.00,8.00,21.93,21.93,22.36,22.83,21.95,22.47,23.02,23.02,23.02,23.02,22.20,22.20,23.02,22.47,21.95,21.95,21.47,21.02,21.54,21.19,21.84,21.59,22.56,23.35,23.19,23.09
1779652438.2739558,-53,3.00,19.65,19.65,19.42,19.24,19.10,19.10,20.02,20.00,21.02,21.10,22.20,22.20,23.35,24.33,25.18,25.18,26.17,26.08,27.02,26.00,26.02,26.17,26.31,25.50,25.96,7.07,17.03,17.03,17.69,16.97,17.69,17.69,17.80,17.80,18.60,17.80,17.80,17.80,17.80,17.03,17.69,16.97,16.97,17.03,16.40,17.20,17.49,17.49,17.89,17.89,18.38,18.38
1779652438.3083355,-53,3.00,23.35,23.35,23.43,22.80,23.02,23.85,23.32,23.71,24.17,25.08,26.00,26.93,27.86,28.79,28.79,30.08,30.46,30.87,31.30,31.38,31.06,30.81,30.61,30.48,31.11,7.81,21.02,21.54,21.54,22.14,21.84,22.80,22.80,22.56,22.56,22.56,22.36,22.36,22.56,21.59,21.84,20.88,21.19,21.54,21.02,21.47,21.47,21.10,21.63,22.20,22.80,22.67
1779652438.3320816,-53,3.00,20.59,20.12,20.12,20.62,20.25,20.62,20.40,21.38,22.20,22.09,23.09,24.02,24.02,26.02,27.02,27.07,27.17,28.16,28.28,28.44,27.89,27.20,27.51,27.31,27.73,6.71,18.60,18.03,18.03,18.87,18.36,19.24,20.12,20.12,19.70,19.70,19.70,19.70,18.79,18.79,18.36,18.36,18.03,18.60,18.44,17.69,18.38,19.10,19.10,19.21,20.00,19.42
1779652438.362641,-53,3.00,20.00,20.02,21.10,21.10,20.22,20.40,20.62,20.88,21.19,22.85,23.26,23.26,24.60,25.50,26.40,27.31,27.31,27.86,27.51,27.20,27.89,27.66,27.46,27.17,27.07,6.08,17.89,18.36,18.36,18.87,18.87,18.60,18.60,19.21,19.21,19.21,19.21,19.21,19.42,18.60,18.03,17.49,17.49,17.89,17.46,18.38,18.03,18.68,19.65,19.42,20.22,20.10
1779652438.3951113,-53,3.00,18.97,18.97,18.68,18.44,18.25,18.11,19.03,19.00,19.03,20.02,20.10,21.10,22.20,23.19,24.19,24.19,25.08,25.08,25.02,25.00,25.08,25.18,25.32,24.74,25.00,5.39,16.28,16.97,17.69,17.03,17.80,17.80,18.60,18.60,18.03,18.03,18.87,18.03,18.03,17.80,17.03,17.03,17.69,16.97,16.28,17.03,17.20,18.03,17.49,18.36,18.79,18.38
1779652438.3999896,-53,3.00,18.44,19.10,19.10,19.10,19.21,19.21,19.42,20.25,19.72,20.59,21.47,22.36,23.26,23.26,24.60,24.60,25.06,25.55,26.08,25.81,25.61,26.25,25.50,24.76,24.84,5.66,17.46,16.49,17.46,17.26,17.12,16.03,17.03,18.03,18.03,18.00,18.00,17.00,18.03,17.03,17.12,16.28,16.28,15.52,16.76,17.09,16.55,17.00,17.89,18.36,18.36,18.03
1779652438.4235814,-53,3.00,23.41,23.09,23.77,22.80,22.56,23.35,23.19,24.08,25.00,25.00,26.02,26.02,27.07,28.07,29.07,30.02,31.02,31.00,31.02,31.14,31.40,31.58,31.05,30.36,31.02,7.62,20.62,21.26,21.21,21.93,21.26,22.02,22.02,22.80,22.20,23.02,23.02,22.20,22.20,21.40,20.62,21.26,20.52,20.52,21.26,20.62,21.40,21.63,22.47,21.95,22.36,21.93
1779652438.455421,-53,3.00,22.67,21.93,22.63,21.93,21.26,22.02,22.20,23.02,23.32,24.19,24.60,25.50,25.50,27.73,27.73,29.07,28.65,29.15,29.68,29.41,29.21,29.07,29.00,29.00,29.07,7.81,19.92,19.65,19.65,19.42,20.22,20.22,21.10,21.10,21.10,21.10,21.02,21.10,20.10,20.22,20.22,19.42,19.65,19.65,19.92,19.31,19.70,20.12,20.59,21.10,21.63,20.81
1779652438.4841306,-53,3.00,23.26,24.17,24.17,23.77,24.35,24.04,24.74,24.52,25.18,26.17,27.07,28.02,29.02,30.02,31.06,31.14,32.14,32.39,32.56,32.76,32.28,31.62,31.02,31.78,32.20,7.62,20.52,20.62,21.40,20.81,21.63,21.63,21.95,21.95,21.95,21.47,21.47,21.47,21.95,21.10,21.10,20.81,20.62,20.62,21.26,21.21,21.21,21.26,22.80,23.02,23.02,23.32
1779652438.5159235,-53,3.00,21.93,22.47,22.47,22.14,22.80,22.56,22.56,23.35,23.19,24.08,25.08,25.02,26.02,27.00,28.02,29.02,30.07,30.15,30.27,29.43,29.83,29.12,29.73,29.15,29.97,8.06,19.85,19.21,20.00,20.00,20.00,20.25,21.10,20.59,20.59,20.59,20.59,20.59,20.59,20.25,19.42,20.00,20.00,19.85,19.80,20.52,19.85,20.62,21.40,21.63,21.63,21.10
1779652438.5424266,-53,3.00,21.40,22.20,21.63,21.63,21.95,22.36,21.93,22.47,23.09,24.04,25.00,25.96,25.96,26.93,28.16,28.16,29.41,29.73,29.15,29.55,29.07,28.65,28.30,28.84,28.60,7.21,18.36,18.79,18.38,19.31,18.97,18.97,19.92,19.65,19.65,19.65,19.65,19.65,19.92,18.97,18.97,18.38,18.38,18.79,18.36,18.87,19.42,20.00,19.85,20.52,21.21,20.52
1779652438.5766768,-53,3.00,22.56,22.56,23.35,23.19,23.09,23.02,23.00,23.02,24.02,25.08,25.18,26.17,27.29,27.29,28.16,29.15,30.15,30.07,30.02,30.02,30.07,29.27,29.43,29.83,30.36,8.54,19.42,20.00,20.00,19.85,19.85,20.52,21.21,21.21,21.21,20.52,21.26,20.52,21.21,20.52,19.80,20.52,19.85,20.00,20.25,20.25,20.59,21.02,21.02,21.93,22.47,21.19
1779652438.605794,-53,3.00,20.62,20.62,20.52,20.52,20.52,20.52,20.62,21.40,22.20,22.47,22.47,23.32,24.19,25.06,26.42,26.93,26.93,27.46,27.20,27.80,27.66,27.59,27.59,26.91,27.02,7.21,17.46,18.44,17.26,17.26,18.25,19.10,19.10,19.10,19.03,19.03,19.03,19.03,19.03,18.11,18.25,18.25,18.44,17.46,17.72,18.03,18.38,18.79,18.79,19.24,19.72,19.72
1779652438.633865,-53,3.00,25.08,24.60,24.60,24.19,24.70,24.41,25.00,24.84,25.50,26.17,26.87,28.28,29.00,29.73,31.14,31.83,32.53,31.83,31.89,32.65,32.20,32.45,32.25,32.20,31.78,8.54,22.00,22.00,22.02,23.09,23.19,23.19,23.35,23.35,23.35,23.54,23.54,23.54,23.35,23.35,22.20,22.09,22.02,22.00,22.02,22.09,22.20,23.35,23.54,24.74,24.04,23.41
1779652438.663252,-53,3.00,21.95,22.36,21.93,21.93,21.54,21.19,21.84,22.56,22.36,23.35,24.33,24.19,25.18,26.17,27.17,28.28,28.28,28.44,28.64,28.86,28.46,28.79,28.64,28.18,28.65,7.21,19.21,19.21,19.42,20.25,19.72,19.72,20.59,20.59,20.59,21.02,21.02,21.02,20.12,20.12,19.72,19.72,19.42,20.00,19.21,19.85,19.80,20.52,21.26,20.62,21.40,20.81
1779652438.6933239,-53,3.00,22.47,22.47,23.02,22.20,22.02,21.93,22.63,22.63,22.67,23.43,24.21,25.00,25.81,27.20,27.20,27.80,28.43,29.07,29.00,29.70,29.73,29.21,28.60,28.30,28.65,7.62,19.24,20.10,20.10,21.02,21.02,21.00,21.00,21.02,21.02,21.02,21.02,21.02,21.02,21.00,21.02,20.02,20.10,20.22,20.40,20.40,20.62,20.88,21.19,21.54,21.93,21.02
1779652438.724078,-53,3.00,21.63,21.63,22.20,22.02,21.26,21.93,21.93,22.67,22.80,23.60,24.41,24.41,25.24,26.63,27.46,28.02,28.60,29.21,28.43,28.32,28.28,28.32,28.43,28.60,28.30,6.71,19.24,19.10,19.03,19.03,19.00,20.00,20.02,20.02,20.02,20.02,21.10,20.10,20.02,20.00,19.00,19.03,19.10,19.24,19.42,19.42,19.65,20.25,21.19,20.62,21.02,21.47
1779652438.753347,-52,3.00,19.31,19.92,19.65,19.65,19.42,20.22,20.10,20.02,21.00,21.00,22.02,22.09,23.09,24.08,25.08,26.02,26.00,26.00,26.02,26.08,26.31,25.50,25.71,25.30,25.63,6.32,16.97,16.97,16.28,17.03,17.03,17.20,17.20,18.03,18.03,18.03,18.03,18.03,17.20,17.20,17.03,17.03,16.28,16.97,17.03,17.03,17.20,18.03,18.87,18.36,19.24,18.79
1779652438.781328,-53,3.00,19.70,19.70,19.24,19.24,18.87,19.42,19.42,20.00,19.85,20.52,21.21,22.63,23.35,24.08,24.76,25.46,26.17,25.50,26.25,26.40,25.81,25.55,25.94,25.50,26.00,6.32,16.03,17.12,17.12,17.26,17.26,17.26,17.46,18.68,18.68,18.68,18.68,18.68,17.46,17.46,17.26,17.12,17.12,17.03,17.00,17.00,17.03,18.11,18.25,18.44,18.68,18.68
1779652438.8140945,-53,3.00,23.32,23.32,23.71,23.26,22.85,22.47,23.09,24.04,24.74,24.74,25.50,25.32,26.31,28.28,28.28,29.43,29.61,30.59,30.81,30.08,29.73,30.08,29.97,30.02,30.53,8.06,19.72,19.72,20.59,20.12,21.02,21.02,21.54,21.54,21.54,21.54,21.19,21.54,20.62,20.62,20.12,20.12,20.59,20.25,20.00,20.62,20.52,20.52,21.21,21.93,22.02,22.02
1779652438.8425314,-52,3.00,20.62,20.00,20.00,20.81,20.25,20.59,20.59,21.02,21.54,22.47,23.41,23.41,24.04,25.00,26.25,26.25,26.57,26.93,27.31,26.83,26.42,26.08,25.81,26.40,25.50,6.40,17.00,16.55,17.46,17.09,18.03,17.72,17.72,17.72,17.72,18.44,18.44,18.44,17.72,17.72,17.09,17.09,17.46,17.00,17.00,17.49,18.03,18.60,18.60,19.21,19.85,19.80
1779652438.8713093,-53,3.00,21.21,22.36,22.56,21.59,21.84,22.14,22.47,22.85,23.26,23.71,25.06,25.55,26.08,26.93,27.78,28.65,29.07,29.97,29.55,29.73,29.41,28.86,28.64,28.28,28.16,7.07,18.44,18.68,18.68,18.97,19.31,19.31,19.70,19.70,20.12,20.12,20.12,20.12,19.70,19.70,19.31,18.38,18.03,18.68,19.42,19.24,20.10,20.10,20.02,21.00,21.02,21.10
1779652438.9026954,-52,3.00,21.10,21.21,21.21,20.40,20.40,20.62,21.84,22.14,22.85,23.26,23.71,23.71,24.60,25.94,26.40,26.40,27.31,27.86,28.46,28.16,27.89,27.66,27.46,27.17,27.07,7.07,17.72,18.03,17.09,17.46,18.38,18.79,18.79,19.24,19.24,19.24,18.79,18.79,18.79,17.46,17.46,18.38,18.03,17.72,17.72,18.44,18.25,19.24,20.10,20.02,20.02,20.02
1779652438.9333713,-53,3.00,23.19,23.09,23.09,23.02,23.00,23.09,23.09,24.19,24.33,25.50,25.50,25.71,26.93,27.89,28.86,29.83,29.61,30.59,30.41,30.27,30.07,30.02,30.02,30.15,29.27,8.25,19.72,20.25,20.25,20.81,20.62,20.62,21.26,21.26,21.26,21.26,21.93,21.93,21.26,20.62,20.00,20.00,20.25,20.59,20.59,21.02,20.62,21.54,21.19,22.14,22.80,21.59
1779652438.962154,-53,3.00,22.36,22.20,22.20,22.09,22.02,22.00,23.00,23.02,23.19,24.33,24.52,25.50,26.68,27.66,28.44,28.44,29.27,29.15,29.07,29.02,29.02,29.07,29.15,28.44,28.64,7.07,18.60,18.60,19.21,19.21,19.85,19.80,19.80,19.80,20.52,20.52,20.52,19.80,19.80,19.10,19.10,18.44,19.21,18.60,18.87,19.72,19.24,20.12,20.62,21.54,21.84,21.84
1779652438.9934456,-52,3.00,20.52,21.26,20.62,20.00,20.81,20.25,20.59,21.02,20.62,21.54,22.47,23.41,24.35,24.35,25.30,25.63,25.63,26.00,26.40,26.83,26.93,26.63,25.81,25.61,26.91,6.40,17.46,17.46,18.03,18.03,18.68,18.68,18.68,18.68,19.42,19.42,19.65,19.65,18.68,18.68,18.68,18.03,18.03,18.38,17.89,18.36,18.87,18.60,18.60,19.21,19.85,19.80
1779652439.0272663,-53,3.00,21.47,21.93,21.54,21.19,21.19,21.84,21.59,21.38,22.36,22.20,23.19,24.08,25.02,26.02,27.07,27.07,28.16,28.16,28.44,27.66,27.89,27.20,27.86,27.31,26.83,7.21,17.80,18.60,18.60,18.87,18.87,19.72,19.24,19.24,19.24,19.24,19.24,18.79,19.24,19.72,18.87,18.60,17.80,18.44,19.10,19.80,19.80,19.85,19.21,20.00,20.00,19.42
1779652439.033591,-52,3.00,20.00,20.00,20.62,20.62,20.52,20.52,21.26,20.62,20.62,21.40,22.20,24.41,24.70,24.70,25.24,26.63,27.20,27.20,27.02,26.91,26.17,25.50,25.61,26.63,26.93,6.40,17.26,17.26,17.12,17.12,17.03,18.00,18.00,18.00,18.03,18.03,18.03,18.03,18.03,18.00,18.03,17.03,17.12,17.26,17.46,17.72,18.03,18.03,18.38,18.38,20.12,20.12
1779652439.053035,-52,3.00,22.56,22.80,22.80,23.09,23.41,22.85,23.26,23.71,23.32,24.41,25.81,25.81,27.20,27.46,28.84,28.84,29.68,30.02,29.53,29.97,29.15,29.15,29.41,28.86,29.61,7.28,19.24,19.42,19.65,19.65,19.92,20.25,20.25,20.25,20.62,20.25,20.25,20.25,19.92,19.92,19.92,19.92,18.68,19.42,20.22,20.10,20.02,20.00,21.02,22.09,22.20,22.36
1779652439.0832574,-52,3.00,20.02,20.02,20.10,20.22,20.40,20.40,20.62,20.88,21.19,22.47,22.85,23.26,24.17,25.50,25.50,26.40,26.93,26.57,27.51,27.20,26.68,26.48,26.31,26.08,26.02,6.00,16.55,16.55,17.00,17.00,17.49,18.03,18.03,18.60,18.60,18.60,18.60,18.60,18.03,17.49,17.49,17.00,17.00,17.46,18.03,17.72,17.72,18.44,18.25,19.24,20.10,20.10
1779652439.112703,-52,3.00,20.10,20.10,21.02,21.02,21.00,21.02,21.10,21.21,21.38,22.56,22.56,23.77,23.77,24.74,25.71,26.68,26.48,27.46,27.29,27.17,27.02,26.00,26.02,26.31,26.48,6.08,17.00,17.49,16.64,17.20,17.80,17.80,18.44,18.44,18.44,18.44,18.38,17.69,18.44,17.80,17.80,17.20,18.03,17.49,17.89,17.89,18.38,18.03,18.97,19.65,19.42,19.42
1779652439.1440232,-52,3.00,20.88,20.88,20.62,21.38,21.38,21.21,22.09,22.02,22.00,23.02,24.08,24.08,25.08,26.08,27.07,27.07,28.02,28.02,28.02,28.07,27.17,27.29,27.46,26.68,27.20,7.28,17.03,16.28,16.97,16.28,16.28,18.44,19.21,19.42,18.60,19.21,19.21,19.21,18.44,18.44,18.44,18.38,17.69,18.44,17.80,18.60,18.87,18.87,19.24,20.12,20.62,20.62
1779652439.1736727,-52,3.00,21.10,21.10,21.47,21.47,21.02,21.54,22.47,22.14,22.80,23.54,23.54,24.52,25.32,26.31,26.31,27.46,27.66,27.89,28.16,28.46,27.86,27.31,26.83,27.78,27.46,6.71,17.49,17.49,17.89,17.89,17.89,18.38,18.38,18.38,19.31,18.97,18.97,18.97,18.38,18.38,17.89,18.36,17.49,18.03,18.60,18.60,18.44,19.10,19.80,20.52,19.85,20.62
1779652439.2010221,-52,3.00,20.25,21.19,20.88,20.88,20.62,20.40,21.21,21.10,22.09,22.02,23.00,23.00,24.00,25.00,26.00,27.02,27.07,27.07,27.17,27.46,27.66,26.93,27.20,26.57,27.31,6.32,16.97,16.28,16.28,17.03,17.20,18.03,18.03,18.03,18.87,18.87,18.36,18.87,18.03,17.20,17.20,17.80,17.03,16.97,17.69,17.69,17.80,18.60,18.87,19.72,20.12,20.12
1779652439.2330077,-52,3.00,24.02,24.08,24.19,24.19,23.35,23.54,23.77,25.30,25.63,26.93,26.93,27.31,28.64,29.55,29.55,30.46,31.38,31.95,31.62,31.05,30.81,30.41,31.26,31.06,30.02,8.00,19.31,19.70,19.24,19.24,19.72,20.25,21.10,20.25,20.81,20.81,20.81,20.81,20.25,19.72,19.24,20.12,19.70,20.25,20.25,19.92,20.62,21.38,22.36,22.20,22.09,23.02
1779652439.2632189,-52,3.00,20.10,20.10,21.21,21.38,20.62,20.88,21.19,21.54,21.93,22.36,22.83,23.71,24.19,25.94,27.29,27.29,26.42,27.29,27.29,26.40,27.51,27.20,25.71,26.31,28.07,7.00,16.55,16.12,17.00,17.49,16.64,17.20,17.20,17.80,17.80,17.80,17.80,17.80,17.20,16.64,16.64,17.00,16.55,17.46,17.09,17.72,17.46,17.26,18.25,19.10,19.03,19.00
1779652439.2942889,-52,3.00,20.62,20.88,20.88,20.25,20.62,21.02,21.47,21.95,22.47,23.02,23.02,23.60,25.00,25.61,26.40,26.63,27.46,27.46,27.78,28.18,27.73,26.93,27.20,26.93,26.48,6.32,17.46,16.76,16.76,17.09,17.46,17.46,17.46,17.46,17.89,17.89,17.89,17.89,17.46,17.46,17.09,16.76,16.76,16.49,17.26,17.12,18.03,18.00,19.00,19.03,19.10,19.10
1779652439.3237073,-52,3.00,21.02,21.10,21.10,21.21,21.38,20.62,21.84,22.14,22.47,23.77,23.77,24.17,25.50,25.50,26.83,27.31,28.23,27.86,28.46,28.16,27.89,27.46,27.29,28.16,28.02,7.07,18.38,17.46,17.00,17.49,18.03,18.03,18.60,18.60,18.60,18.60,18.60,18.60,18.60,18.03,17.49,17.00,17.89,17.46,17.09,18.03,17.72,18.44,19.42,19.24,20.10,20.02
1779652439.3630877,-53,3.00,21.19,21.54,21.93,21.93,21.47,22.47,23.02,23.60,23.43,24.08,24.84,25.50,26.17,27.59,28.32,29.07,29.83,29.83,30.00,30.23,29.68,29.53,28.64,29.15,28.46,7.62,18.25,18.25,18.44,18.68,18.68,18.97,18.97,18.97,19.31,19.31,19.31,19.31,18.97,18.68,18.68,18.44,18.25,18.11,19.03,19.00,19.03,19.10,20.10,20.22,20.40,20.62
1779652439.3823967,-53,3.00,21.38,21.38,21.21,21.21,21.10,22.00,22.00,23.02,23.09,24.33,24.33,25.50,26.48,27.46,28.44,29.27,29.15,30.07,30.02,30.00,30.02,29.15,29.27,29.61,28.86,7.28,17.03,17.69,17.69,17.69,18.44,18.44,19.21,18.60,18.60,18.60,18.60,19.21,18.44,17.69,17.69,16.97,17.69,17.80,17.20,18.03,18.36,18.79,19.70,19.31,19.92,19.65
1779652439.4170809,-53,3.00,18.97,18.97,18.38,18.79,18.79,19.24,19.24,18.87,19.42,20.00,21.40,22.02,22.02,22.67,23.43,24.21,25.00,25.81,25.24,25.55,25.06,25.50,24.70,24.35,25.00,6.08,14.56,14.56,14.87,14.87,15.81,16.16,15.65,15.65,16.16,16.16,16.55,15.23,14.87,15.81,15.81,15.52,15.52,15.30,16.12,16.03,16.00,16.03,16.03,17.12,17.26,17.26
1779652439.4426866,-52,3.00,23.02,23.60,23.60,24.21,23.43,24.76,24.04,24.08,24.84,25.61,27.02,27.80,28.60,29.41,30.00,30.61,31.24,31.89,31.83,31.83,31.89,31.40,31.62,30.53,30.41,7.21,17.03,17.00,17.00,18.03,18.03,18.11,18.11,18.11,18.11,18.11,18.11,18.11,19.10,18.03,18.00,18.03,18.11,18.25,18.44,18.44,18.68,20.25,20.62,20.62,21.93,21.47
1779652439.473803,-52,3.00,24.70,25.24,24.41,25.00,24.21,24.84,25.50,26.17,26.17,27.66,27.66,28.43,29.21,30.61,32.02,31.24,31.89,32.53,32.56,31.89,32.02,32.20,31.62,31.38,31.76,8.94,19.10,19.03,19.03,19.00,19.00,20.02,20.02,20.10,20.10,20.10,20.02,20.02,20.00,20.00,20.02,20.02,20.10,20.22,20.40,19.65,20.88,21.19,22.47,22.85,23.26,23.71
1779652439.5033712,-52,3.00,21.02,21.10,21.10,21.21,21.38,21.59,21.84,21.84,23.09,23.41,23.77,24.17,25.08,26.40,27.31,27.86,27.86,28.46,28.16,28.86,28.64,28.28,27.07,27.00,27.02,6.00,15.65,15.65,15.65,16.12,16.12,16.64,17.20,17.20,17.20,17.20,17.20,17.20,16.64,17.49,17.00,17.00,16.55,17.09,16.76,17.72,17.46,18.25,19.24,20.10,20.02,20.02
